date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:44:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:17%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/marburg/situation-summary/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/marburg/situation-summary/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:17%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/lead-prevention/news/outbreak-applesauce-pouches.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/lead-prevention/news/outbreak-applesauce-pouches.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:17%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/measles/data-research/	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/measles/data-research/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:17%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/outbreaks/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/outbreaks/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:18%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/outbreaks/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/outbreaks/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:18%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/cdc/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/cdc/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:19%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/leadership/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/leadership/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:21	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:22%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/organization/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/organization/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:23%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/cdc-director/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/cdc-director/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:24%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/advisory-committee-director/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/advisory-committee-director/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:25%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/speakers/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/speakers/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:26%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/museum/index.htm	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/museum/index.htm	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:27%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/priorities/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/priorities/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:27%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/cdc-moving-forward.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/cdc-moving-forward.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:28%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/cdc-foundation.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/cdc-foundation.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:28	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:28%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/divisions-offices/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/divisions-offices/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:29%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/labs/strong-lab-safety/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/labs/strong-lab-safety/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:30%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/cdc-moving-forward/newcdc-info.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/cdc-moving-forward/newcdc-info.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:31%20GMT	https://web.archive.org/web/20241230193547im_/https://www.cdc.gov/TemplatePackage/5.0/img/homepage/aboutcdc.png	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547im_/https_/www.cdc.gov/TemplatePackage/5.0/img/homepage/aboutcdc.png	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:30	45863/45863	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Feb%202025%2018:44:31%20GMT	https://web.archive.org/web/20241231044955im_/https://www.cdc.gov/TemplatePackage/5.0/img/homepage/aboutcdc.png	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241231044955im_/https_/www.cdc.gov/TemplatePackage/5.0/img/homepage/aboutcdc.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:31%20GMT	https://web.archive.org/web/20241230193547im_/https://www.cdc.gov/homepage/images/banner/smoke-free-2025.jpg	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547im_/https_/www.cdc.gov/homepage/images/banner/smoke-free-2025.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:30	134011/134011	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Feb%202025%2018:44:31%20GMT	https://web.archive.org/web/20241230180633im_/https://www.cdc.gov/homepage/images/banner/smoke-free-2025.jpg	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230180633im_/https_/www.cdc.gov/homepage/images/banner/smoke-free-2025.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:32%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/tobacco/tobacco-features/new-year.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/tobacco/tobacco-features/new-year.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:32%20GMT	https://web.archive.org/web/20241230193547im_/https://www.cdc.gov/homepage/images/banner/healthy-holiday-travel.jpg	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547im_/https_/www.cdc.gov/homepage/images/banner/healthy-holiday-travel.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:31	180245/180245	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Feb%202025%2018:44:32%20GMT	https://web.archive.org/web/20241231044951im_/https://www.cdc.gov/homepage/images/banner/healthy-holiday-travel.jpg	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241231044951im_/https_/www.cdc.gov/homepage/images/banner/healthy-holiday-travel.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:32%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/healthy-weight-growth/about/healthy-holiday-travel.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/healthy-weight-growth/about/healthy-holiday-travel.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:33%20GMT	https://web.archive.org/web/20241230193547im_/https://www.cdc.gov/homepage/images/banner/bird-flu-1700x768-1.jpg	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547im_/https_/www.cdc.gov/homepage/images/banner/bird-flu-1700x768-1.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:32	120577/120577	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Feb%202025%2018:44:33%20GMT	https://web.archive.org/web/20241231044946im_/https://www.cdc.gov/homepage/images/banner/bird-flu-1700x768-1.jpg	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241231044946im_/https_/www.cdc.gov/homepage/images/banner/bird-flu-1700x768-1.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:33%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/bird-flu/situation-summary/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/bird-flu/situation-summary/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:33%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/tobacco/tobacco-features/new-year.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/tobacco/tobacco-features/new-year.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:33%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/healthy-weight-growth/about/healthy-holiday-travel.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/healthy-weight-growth/about/healthy-holiday-travel.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:34%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/bird-flu/situation-summary/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/bird-flu/situation-summary/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:34%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:34%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:34%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/vaccines-adults/recommended-vaccines/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/vaccines-adults/recommended-vaccines/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:35%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/alzheimers-dementia/about/alzheimers.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/alzheimers-dementia/about/alzheimers.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:35%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/youth-violence/about/about-bullying.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/youth-violence/about/about-bullying.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:35%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/covid/prevention/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/covid/prevention/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:35%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/diabetes/prevention-type-2/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/diabetes/prevention-type-2/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:35%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/fungal/about/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/fungal/about/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:36%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/hand-foot-mouth/about/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/hand-foot-mouth/about/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:36%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/healthy-weight-growth/about/tips-for-balancing-food-activity.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/healthy-weight-growth/about/tips-for-balancing-food-activity.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:36%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/high-blood-pressure/about/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/high-blood-pressure/about/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:36%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/hiv/testing/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/hiv/testing/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:36%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/lyme/about/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/lyme/about/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:37%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/overdose-prevention/prevention/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/overdose-prevention/prevention/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:37%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/tobacco/tobacco-features/surgeon-generals-report.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/tobacco/tobacco-features/surgeon-generals-report.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:37%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/rsv/about/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/rsv/about/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:37%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/group-a-strep/about/strep-throat.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/group-a-strep/about/strep-throat.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:37%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:38%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/outbreaks/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/outbreaks/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:38%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/outbreaks/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/outbreaks/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:38%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/salmonella/outbreaks/cucumbers-11-24/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/salmonella/outbreaks/cucumbers-11-24/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:39%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/listeria/outbreaks/meat-and-poultry-products-11-24.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/listeria/outbreaks/meat-and-poultry-products-11-24.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:39%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/marburg/situation-summary/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/marburg/situation-summary/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:39%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/lead-prevention/news/outbreak-applesauce-pouches.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/lead-prevention/news/outbreak-applesauce-pouches.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:39%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/outbreaks/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/outbreaks/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:39%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/outbreaks/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/outbreaks/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:40%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/cdc/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/cdc/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:40%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/leadership/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/leadership/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:40%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/organization/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/organization/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:40%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/cdc-director/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/cdc-director/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:40%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/advisory-committee-director/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/advisory-committee-director/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:41%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/speakers/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/speakers/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:41%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/museum/index.htm	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/museum/index.htm	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:41%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/priorities/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/priorities/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:41%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/cdc-moving-forward.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/cdc-moving-forward.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:42%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/cdc-foundation.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/cdc-foundation.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
